SubscriptionID,CustomerID,CustomerName,Email,Country,Plan,BillingCycle,SubscriptionStartDate,SubscriptionEndDate,Status,AutoRenew,PaymentMethod,DiscountPercent,AmountPaidUSD,SignupChannel,LastUpdated
SUB001093,C001093,Kiran Nair,kirannair1093@yahoo.com,Germany,Basic,Monthly,25-07-2023,24-08-2023,Paused,No,UPI,0,9.99,Web,11-10-2023
SUB016935,C016935,Liam Iyer,liamiyer16935@company.com,India,Basic,Quarterly,17-04-2022,16-07-2022,Expired,No,NetBanking,0,29.97,Sales,05-07-2022
SUB004216,C004216,Noah Thomas,noahthomas4216@gmail.com,Australia,Standard,Monthly,28-02-2022,30-03-2022,Expired,No,Credit Card,5,18.99,Sales,13-05-2022
SUB005278,C005278,Saurav Malhotra,sauravmalhotra5278@outlook.com,Singapore,Standard,Quarterly,07-12-2022,,Active,Yes,Debit Card,0,59.97,Partner,15-12-2022
SUB003874,C003874,Saurav Patel,sauravpatel3874@yahoo.com,UK,Standard,Monthly,09-01-2025,08-02-2025,Cancelled,No,NetBanking,0,19.99,Partner,14-03-2025
SUB000477,C000477,John Taylor,johntaylor477@outlook.com,UK,Enterprise,Yearly,10-08-2024,,Active,No,NetBanking,0,1199.88,Sales,10-08-2024
SUB008085,C008085,Sneha Mehta,snehamehta8085@outlook.com,UAE,Standard,Monthly,06-09-2023,,Active,Yes,NetBanking,5,18.99,Partner,19-10-2023
SUB000637,C000637,Kiran Khan,kirankhan637@company.com,India,Premium,Yearly,18-08-2023,,Active,No,NetBanking,5,455.89,Partner,19-09-2023
SUB009086,C009086,Manish Khan,manishkhan9086@company.com,USA,Enterprise,Quarterly,12-08-2023,,Active,Yes,NetBanking,0,299.97,Web,12-10-2023
SUB010501,C010501,Vikram Khan,vikramkhan10501@company.com,UK,Standard,Yearly,07-02-2025,,Active,No,NetBanking,0,239.88,Web,16-03-2025
SUB016914,C016914,Liam Khan,liamkhan16914@hotmail.com,UAE,Premium,Monthly,09-04-2025,,Active,Yes,Bank Transfer,0,39.99,Partner,27-06-2025
SUB011236,C011236,Amit Mehta,amitmehta11236@hotmail.com,France,Basic,Monthly,30-01-2025,,Active,Yes,PayPal,0,9.99,Mobile App,01-02-2025
SUB012675,C012675,Vikram Reddy,vikramreddy12675@yahoo.com,Germany,Basic,Quarterly,03-06-2022,01-09-2022,Paused,No,UPI,5,28.47,Mobile App,09-07-2022
SUB012265,C012265,Aditya Jain,adityajain12265@outlook.com,Canada,Standard,Quarterly,18-11-2023,,Active,Yes,NetBanking,10,53.97,Mobile App,15-01-2024
SUB010766,C010766,Kiran Smith,kiransmith10766@outlook.com,France,Standard,Quarterly,30-08-2023,28-11-2023,Cancelled,No,Debit Card,0,59.97,Partner,16-09-2023
SUB012518,C012518,Emma Patel,emmapatel12518@gmail.com,Canada,Basic,Quarterly,12-09-2023,,Active,No,Bank Transfer,10,26.97,Partner,20-09-2023
SUB001798,C001798,Ethan Sharma,ethansharma1798@yahoo.com,Germany,Basic,Quarterly,30-04-2022,,Active,Yes,PayPal,0,29.97,Sales,16-06-2022
SUB007139,C007139,Meera Mehta,meeramehta7139@outlook.com,UK,Standard,Quarterly,17-03-2022,15-06-2022,Expired,No,Credit Card,10,53.97,Partner,17-03-2022
SUB000532,C000532,Kiran Thomas,kiranthomas532@company.com,Germany,Standard,Quarterly,06-04-2024,,Active,Yes,PayPal,15,50.97,Partner,15-06-2024
SUB001086,C001086,Rohit Thomas,rohitthomas1086@gmail.com,UAE,Basic,Monthly,18-09-2022,,Active,Yes,UPI,10,8.99,Partner,10-10-2022
SUB008544,C008544,Pooja Anderson,poojaanderson8544@gmail.com,UAE,Enterprise,Quarterly,20-01-2022,20-04-2022,Cancelled,No,PayPal,0,299.97,Web,03-04-2022
SUB015100,C015100,Nikhil Johnson,nikhiljohnson15100@company.com,UAE,Basic,Yearly,21-09-2022,,Active,No,Bank Transfer,0,119.88,Web,28-11-2022
SUB000680,C000680,Ananya Singh,ananyasingh680@hotmail.com,UAE,Standard,Monthly,07-06-2022,,Active,Yes,Credit Card,5,18.99,Sales,18-07-2022
SUB002599,C002599,Rahul Iyer,rahuliyer2599@gmail.com,UAE,Enterprise,Monthly,25-04-2022,,Active,Yes,Credit Card,5,94.99,Sales,28-05-2022
SUB012361,C012361,Meera Reddy,meerareddy12361@company.com,France,Premium,Monthly,28-11-2023,28-12-2023,Paused,No,Bank Transfer,0,39.99,Web,14-02-2024
SUB003250,C003250,Sneha Singh,snehasingh3250@outlook.com,Australia,Standard,Quarterly,13-01-2022,,Active,Yes,PayPal,0,59.97,Mobile App,03-02-2022
SUB007672,C007672,Ava Kapoor,avakapoor7672@gmail.com,India,Standard,Monthly,29-02-2024,,Active,Yes,UPI,0,19.99,Sales,26-05-2024
SUB014619,C014619,Divya Taylor,divyataylor14619@gmail.com,UK,Basic,Monthly,29-11-2025,,Active,Yes,UPI,5,9.49,Sales,06-02-2026
SUB012740,C012740,Sneha Gupta,snehagupta12740@outlook.com,UK,Enterprise,Monthly,13-08-2023,,Active,Yes,UPI,10,89.99,Sales,07-11-2023
SUB003438,C003438,Meera Wilson,meerawilson3438@hotmail.com,Australia,Enterprise,Yearly,20-05-2024,,Active,No,Debit Card,5,1139.89,Partner,27-06-2024
SUB008784,C008784,Mason Mehta,masonmehta8784@outlook.com,USA,Enterprise,Quarterly,09-04-2025,,Active,Yes,UPI,10,269.97,Partner,16-04-2025
SUB004928,C004928,Manish Nair,manishnair4928@outlook.com,India,Premium,Yearly,17-12-2024,,Active,No,NetBanking,0,479.88,Sales,05-02-2025
SUB003827,C003827,John Moore,johnmoore3827@company.com,India,Enterprise,Yearly,12-10-2023,,Active,No,PayPal,15,1019.9,Web,05-12-2023
SUB005233,C005233,Ananya Gupta,ananyagupta5233@hotmail.com,Singapore,Enterprise,Yearly,24-10-2023,,Active,No,NetBanking,0,1199.88,Sales,28-12-2023
SUB019489,C019489,Rahul Smith,rahulsmith19489@hotmail.com,France,Basic,Yearly,01-01-2025,27-12-2025,Cancelled,No,PayPal,15,101.9,Web,14-03-2025
SUB008854,C008854,John Patel,johnpatel8854@outlook.com,Singapore,Premium,Monthly,12-06-2025,,Active,No,UPI,10,35.99,Partner,21-06-2025
SUB007640,C007640,Pooja Sharma,poojasharma7640@company.com,Australia,Enterprise,Monthly,18-05-2023,17-06-2023,Expired,No,Bank Transfer,0,99.99,Mobile App,02-08-2023
SUB019450,C019450,Isabella Johnson,isabellajohnson19450@company.com,Australia,Enterprise,Quarterly,24-01-2022,,Active,Yes,UPI,15,254.97,Web,06-02-2022
SUB019150,C019150,Saurav Joshi,sauravjoshi19150@gmail.com,Singapore,Basic,Yearly,04-11-2022,,Active,No,Bank Transfer,0,119.88,Web,12-01-2023
SUB012715,C012715,Ethan Sharma,ethansharma12715@gmail.com,France,Basic,Yearly,13-08-2022,,Active,No,Debit Card,15,101.9,Sales,04-10-2022
SUB000288,C000288,Pooja Nair,poojanair288@hotmail.com,Australia,Standard,Yearly,16-09-2025,,Active,No,PayPal,0,239.88,Partner,13-10-2025
SUB010709,C010709,Priya Khan,priyakhan10709@yahoo.com,Canada,Basic,Monthly,05-12-2022,,Active,Yes,NetBanking,10,8.99,Sales,05-01-2023
SUB012577,C012577,Nikhil Smith,nikhilsmith12577@company.com,Canada,Enterprise,Quarterly,31-05-2024,,Active,Yes,NetBanking,0,299.97,Mobile App,11-08-2024
SUB019518,C019518,Isha Roy,isharoy19518@outlook.com,France,Standard,Monthly,10-08-2025,09-09-2025,Paused,No,Bank Transfer,0,19.99,Sales,07-09-2025
SUB001429,C001429,John Roy,johnroy1429@yahoo.com,Australia,Premium,Quarterly,01-08-2024,,Active,Yes,Debit Card,20,95.98,Web,08-09-2024
SUB012856,C012856,Meera Iyer,meeraiyer12856@yahoo.com,Germany,Standard,Quarterly,12-09-2022,,Active,Yes,Credit Card,0,59.97,Sales,09-10-2022
SUB012169,C012169,Vikram Nair,vikramnair12169@company.com,UK,Enterprise,Quarterly,19-08-2025,,Active,No,PayPal,10,269.97,Web,27-09-2025
SUB009842,C009842,Saurav Nair,sauravnair9842@gmail.com,India,Basic,Yearly,16-03-2023,,Active,No,NetBanking,0,119.88,Partner,01-06-2023
SUB000968,C000968,Aditya Iyer,adityaiyer968@company.com,USA,Enterprise,Quarterly,13-11-2024,,Active,No,NetBanking,0,299.97,Partner,14-12-2024
SUB004937,C004937,Aditya Jackson,adityajackson4937@yahoo.com,Canada,Basic,Yearly,19-10-2025,14-10-2026,Cancelled,No,Bank Transfer,15,101.9,Partner,12-11-2025
SUB019786,C019786,Isha Wilson,ishawilson19786@company.com,Germany,Basic,Monthly,05-09-2024,,Active,Yes,NetBanking,10,8.99,Web,09-10-2024
SUB009197,C009197,Noah Brown,noahbrown9197@gmail.com,France,Basic,Yearly,07-01-2023,,Active,No,Bank Transfer,0,119.88,Sales,27-01-2023
SUB018129,C018129,John Wilson,johnwilson18129@company.com,Canada,Standard,Monthly,23-08-2024,,Active,No,Bank Transfer,0,19.99,Partner,07-11-2024
SUB002426,C002426,Divya Joshi,divyajoshi2426@yahoo.com,Singapore,Premium,Quarterly,24-11-2023,,Active,Yes,Credit Card,0,119.97,Partner,10-02-2024
SUB019320,C019320,Pooja Thomas,poojathomas19320@gmail.com,Canada,Basic,Yearly,21-05-2025,,Active,No,UPI,0,119.88,Sales,26-07-2025
SUB001809,C001809,Ananya Smith,ananyasmith1809@hotmail.com,USA,Enterprise,Yearly,23-06-2025,18-06-2026,Expired,No,Bank Transfer,0,1199.88,Web,28-07-2025
SUB002540,C002540,Arjun Khan,arjunkhan2540@gmail.com,Singapore,Basic,Quarterly,13-03-2025,,Active,Yes,Bank Transfer,10,26.97,Mobile App,18-04-2025
SUB010228,C010228,Ethan Joshi,ethanjoshi10228@gmail.com,India,Standard,Yearly,01-04-2022,,Active,No,Credit Card,0,239.88,Sales,17-05-2022
SUB002467,C002467,Kiran Smith,kiransmith2467@yahoo.com,Canada,Enterprise,Quarterly,02-09-2022,,Active,Yes,Credit Card,0,299.97,Mobile App,21-11-2022
SUB015114,C015114,Riya Jain,riyajain15114@yahoo.com,Singapore,Basic,Quarterly,18-01-2023,,Active,No,UPI,0,29.97,Web,18-03-2023
SUB011746,C011746,Isha Bhat,ishabhat11746@hotmail.com,France,Basic,Quarterly,02-11-2022,,Active,Yes,UPI,10,26.97,Sales,17-01-2023
SUB003081,C003081,Kiran Iyer,kiraniyer3081@company.com,USA,Basic,Quarterly,17-04-2022,,Active,No,UPI,0,29.97,Web,03-07-2022
SUB007860,C007860,Sophia Roy,sophiaroy7860@yahoo.com,UAE,Basic,Monthly,15-06-2023,,Active,No,Bank Transfer,10,8.99,Sales,27-08-2023
SUB001639,C001639,Liam Chopra,liamchopra1639@gmail.com,USA,Premium,Yearly,26-04-2023,,Active,No,Bank Transfer,0,479.88,Partner,22-05-2023
SUB018262,C018262,Aditya Mehta,adityamehta18262@hotmail.com,Singapore,Basic,Yearly,28-09-2024,,Active,No,UPI,20,95.9,Partner,16-11-2024
SUB014190,C014190,Neha Malhotra,nehamalhotra14190@yahoo.com,USA,Enterprise,Monthly,23-08-2024,22-09-2024,Cancelled,No,PayPal,0,99.99,Web,10-09-2024
SUB007587,C007587,Rahul Verma,rahulverma7587@gmail.com,India,Basic,Quarterly,01-08-2024,,Active,Yes,PayPal,10,26.97,Mobile App,12-09-2024
SUB000666,C000666,Nikhil Singh,nikhilsingh666@outlook.com,Australia,Premium,Monthly,13-03-2022,12-04-2022,Expired,No,Credit Card,0,39.99,Sales,14-03-2022
SUB013254,C013254,Emma Das,emmadas13254@hotmail.com,France,Standard,Quarterly,18-09-2025,,Active,Yes,Bank Transfer,15,50.97,Partner,03-10-2025
SUB019499,C019499,Manish Gupta,manishgupta19499@gmail.com,Germany,Premium,Monthly,28-11-2023,28-12-2023,Cancelled,No,NetBanking,0,39.99,Mobile App,05-12-2023
SUB018889,C018889,Rahul Johnson,rahuljohnson18889@outlook.com,Germany,Premium,Monthly,03-04-2024,,Active,Yes,Debit Card,5,37.99,Partner,05-06-2024
SUB001233,C001233,Rahul Anderson,rahulanderson1233@hotmail.com,UK,Standard,Monthly,12-05-2022,,Active,Yes,UPI,0,19.99,Web,07-08-2022
SUB009159,C009159,Noah Sharma,noahsharma9159@gmail.com,UAE,Premium,Quarterly,21-04-2023,,Active,Yes,NetBanking,10,107.97,Partner,21-05-2023
SUB009472,C009472,Emma Mehta,emmamehta9472@yahoo.com,Canada,Standard,Quarterly,25-04-2025,24-07-2025,Cancelled,No,Debit Card,0,59.97,Partner,03-07-2025
SUB017077,C017077,Ethan Verma,ethanverma17077@hotmail.com,USA,Basic,Yearly,20-08-2022,,Active,No,Debit Card,0,119.88,Partner,06-10-2022
SUB000287,C000287,Noah Taylor,noahtaylor287@hotmail.com,USA,Basic,Yearly,18-07-2022,13-07-2023,Expired,No,Credit Card,0,119.88,Mobile App,28-09-2022
SUB018077,C018077,Amit Brown,amitbrown18077@gmail.com,France,Basic,Quarterly,07-11-2022,,Active,Yes,UPI,10,26.97,Sales,22-11-2022
SUB012566,C012566,Aditya Singh,adityasingh12566@yahoo.com,UAE,Premium,Quarterly,30-10-2025,,Active,Yes,Credit Card,5,113.97,Partner,28-12-2025
SUB001830,C001830,Priya Jackson,priyajackson1830@company.com,UK,Standard,Yearly,26-04-2025,,Active,No,NetBanking,0,239.88,Mobile App,14-05-2025
SUB005559,C005559,Divya Chopra,divyachopra5559@gmail.com,USA,Basic,Yearly,13-07-2024,08-07-2025,Expired,No,Credit Card,0,119.88,Mobile App,17-09-2024
SUB012888,C012888,Rohit Smith,rohitsmith12888@yahoo.com,UAE,Standard,Yearly,30-09-2024,25-09-2025,Expired,No,PayPal,0,239.88,Mobile App,10-10-2024
SUB001070,C001070,Mason Jackson,masonjackson1070@hotmail.com,Australia,Standard,Yearly,10-08-2024,,Active,No,UPI,0,239.88,Web,05-11-2024
SUB014232,C014232,Vikram Mehta,vikrammehta14232@company.com,UK,Premium,Quarterly,14-12-2022,,Active,Yes,Debit Card,0,119.97,Web,26-02-2023
SUB013339,C013339,Isha Kapoor,ishakapoor13339@yahoo.com,France,Enterprise,Monthly,30-10-2022,,Active,No,Bank Transfer,0,99.99,Mobile App,24-12-2022
SUB000728,C000728,Saurav Reddy,sauravreddy728@hotmail.com,Germany,Standard,Yearly,26-08-2025,,Active,No,Bank Transfer,0,239.88,Web,12-11-2025
SUB006702,C006702,Vikram Chopra,vikramchopra6702@gmail.com,Germany,Premium,Monthly,14-02-2024,15-03-2024,Paused,No,NetBanking,0,39.99,Mobile App,19-04-2024
SUB015186,C015186,Noah Sharma,noahsharma15186@company.com,Singapore,Premium,Quarterly,11-09-2025,10-12-2025,Cancelled,No,Bank Transfer,0,119.97,Web,18-10-2025
SUB013973,C013973,Neha Malhotra,nehamalhotra13973@yahoo.com,Germany,Premium,Quarterly,07-07-2022,,Active,Yes,Bank Transfer,0,119.97,Mobile App,27-08-2022
SUB011076,C011076,John Brown,johnbrown11076@company.com,India,Basic,Quarterly,17-04-2024,,Active,Yes,NetBanking,10,26.97,Sales,31-05-2024
SUB010444,C010444,Emma Bose,emmabose10444@yahoo.com,UAE,Enterprise,Monthly,03-12-2024,02-01-2025,Cancelled,No,UPI,10,89.99,Mobile App,14-02-2025
SUB001705,C001705,Amit Iyer,amitiyer1705@outlook.com,Australia,Premium,Yearly,13-09-2022,,Active,No,Bank Transfer,0,479.88,Sales,18-10-2022
SUB000819,C000819,Rahul Roy,rahulroy819@outlook.com,UK,Basic,Yearly,22-02-2025,17-02-2026,Cancelled,No,Bank Transfer,0,119.88,Partner,04-05-2025
SUB008962,C008962,Sophia Verma,sophiaverma8962@hotmail.com,Germany,Basic,Quarterly,18-06-2024,16-09-2024,Cancelled,No,NetBanking,0,29.97,Sales,08-07-2024
SUB002155,C002155,Saurav Bhat,sauravbhat2155@yahoo.com,Germany,Premium,Quarterly,04-04-2024,03-07-2024,Cancelled,No,Credit Card,0,119.97,Mobile App,26-04-2024
SUB006319,C006319,Arjun Wilson,arjunwilson6319@yahoo.com,UAE,Basic,Yearly,24-07-2023,,Active,No,Debit Card,10,107.89,Sales,30-08-2023
SUB008441,C008441,Amit Roy,amitroy8441@outlook.com,UAE,Basic,Quarterly,25-06-2024,,Active,Yes,Debit Card,0,29.97,Sales,18-09-2024
SUB001060,C001060,Mason Jackson,masonjackson1060@hotmail.com,France,Enterprise,Quarterly,22-11-2023,,Active,Yes,Bank Transfer,0,299.97,Web,24-12-2023
SUB004526,C004526,Vikram Bose,vikrambose4526@hotmail.com,UK,Premium,Monthly,01-08-2023,31-08-2023,Paused,No,Credit Card,20,31.99,Sales,26-10-2023
SUB010426,C010426,Olivia Patel,oliviapatel10426@company.com,UK,Premium,Yearly,17-12-2023,,Active,No,Debit Card,0,479.88,Web,11-03-2024
SUB006909,C006909,Riya Thomas,riyathomas6909@outlook.com,India,Enterprise,Quarterly,01-02-2023,02-05-2023,Expired,No,PayPal,0,299.97,Web,14-02-2023
SUB000668,C000668,Nikhil Chopra,nikhilchopra668@outlook.com,USA,Enterprise,Monthly,06-05-2025,,Active,Yes,Credit Card,0,99.99,Web,16-07-2025
SUB013136,C013136,Riya Smith,riyasmith13136@company.com,Canada,Standard,Monthly,12-03-2025,,Active,Yes,NetBanking,0,19.99,Partner,03-04-2025
SUB000893,C000893,Manish Brown,manishbrown893@company.com,France,Basic,Monthly,07-07-2024,,Active,Yes,NetBanking,0,9.99,Web,25-09-2024
SUB004978,C004978,Riya Bose,riyabose4978@outlook.com,UAE,Premium,Quarterly,31-12-2022,,Active,Yes,Credit Card,5,113.97,Partner,31-01-2023
SUB014470,C014470,Rahul Nair,rahulnair14470@company.com,France,Enterprise,Monthly,12-01-2024,11-02-2024,Paused,No,PayPal,0,99.99,Partner,02-02-2024
SUB016378,C016378,Arjun Khan,arjunkhan16378@company.com,USA,Enterprise,Yearly,11-10-2022,,Active,No,NetBanking,5,1139.89,Sales,22-11-2022
SUB006715,C006715,Sophia Kapoor,sophiakapoor6715@hotmail.com,USA,Standard,Quarterly,08-06-2022,06-09-2022,Paused,No,Bank Transfer,5,56.97,Mobile App,03-07-2022
SUB004370,C004370,John Davis,johndavis4370@gmail.com,Australia,Basic,Yearly,09-08-2023,,Active,No,Debit Card,5,113.89,Web,11-10-2023
SUB010441,C010441,Amit Reddy,amitreddy10441@gmail.com,France,Standard,Quarterly,12-07-2023,,Active,Yes,UPI,10,53.97,Partner,25-09-2023
SUB001459,C001459,Rahul Mehta,rahulmehta1459@outlook.com,Singapore,Basic,Quarterly,29-07-2025,27-10-2025,Cancelled,No,PayPal,0,29.97,Web,01-08-2025
SUB001152,C001152,John Das,johndas1152@hotmail.com,Canada,Enterprise,Monthly,29-10-2022,,Active,Yes,PayPal,0,99.99,Partner,18-11-2022
SUB019665,C019665,Vikram Iyer,vikramiyer19665@hotmail.com,Australia,Standard,Quarterly,03-09-2024,02-12-2024,Cancelled,No,NetBanking,10,53.97,Mobile App,25-11-2024
SUB000224,C000224,Ethan Anderson,ethananderson224@hotmail.com,UAE,Standard,Quarterly,27-05-2024,,Active,Yes,NetBanking,20,47.98,Mobile App,03-07-2024
SUB010326,C010326,Olivia Iyer,oliviaiyer10326@gmail.com,Singapore,Premium,Yearly,27-02-2022,,Active,No,Bank Transfer,10,431.89,Sales,30-04-2022
SUB017818,C017818,Liam Thomas,liamthomas17818@hotmail.com,Singapore,Basic,Monthly,20-11-2022,,Active,Yes,UPI,0,9.99,Sales,15-12-2022
SUB015725,C015725,Ava Singh,avasingh15725@company.com,Canada,Standard,Monthly,25-04-2023,,Active,Yes,NetBanking,0,19.99,Mobile App,11-06-2023
SUB003413,C003413,Isabella Sharma,isabellasharma3413@yahoo.com,USA,Basic,Monthly,16-05-2024,,Active,No,UPI,10,8.99,Partner,26-05-2024
SUB019158,C019158,Isha Johnson,ishajohnson19158@company.com,India,Standard,Quarterly,18-05-2022,,Active,Yes,Debit Card,0,59.97,Mobile App,11-06-2022
SUB010750,C010750,Aditya Joshi,adityajoshi10750@hotmail.com,Germany,Enterprise,Monthly,24-05-2022,,Active,Yes,PayPal,0,99.99,Partner,22-07-2022
SUB014047,C014047,Kunal Das,kunaldas14047@yahoo.com,Germany,Standard,Yearly,14-02-2025,09-02-2026,Expired,No,Debit Card,0,239.88,Partner,15-04-2025
SUB000877,C000877,John Thomas,johnthomas877@hotmail.com,UAE,Premium,Yearly,30-07-2023,24-07-2024,Cancelled,No,NetBanking,5,455.89,Partner,13-09-2023
SUB016067,C016067,Isabella Chopra,isabellachopra16067@yahoo.com,Germany,Premium,Monthly,04-04-2023,04-05-2023,Expired,No,Bank Transfer,10,35.99,Sales,10-06-2023
SUB012636,C012636,Liam Gupta,liamgupta12636@outlook.com,India,Basic,Monthly,22-04-2025,,Active,Yes,Debit Card,0,9.99,Partner,16-06-2025
SUB015528,C015528,Riya Chopra,riyachopra15528@outlook.com,USA,Standard,Monthly,12-09-2023,12-10-2023,Cancelled,No,PayPal,0,19.99,Web,01-12-2023
SUB017878,C017878,Sophia Jain,sophiajain17878@yahoo.com,Germany,Standard,Yearly,29-09-2023,,Active,No,Debit Card,10,215.89,Web,16-11-2023
SUB004309,C004309,Neha Anderson,nehaanderson4309@company.com,Australia,Basic,Quarterly,02-01-2022,02-04-2022,Cancelled,No,PayPal,0,29.97,Partner,18-01-2022
SUB009393,C009393,Meera Iyer,meeraiyer9393@yahoo.com,UAE,Enterprise,Quarterly,16-09-2024,15-12-2024,Cancelled,No,Credit Card,5,284.97,Web,14-12-2024
SUB018632,C018632,Priya Iyer,priyaiyer18632@company.com,UAE,Standard,Monthly,03-01-2024,,Active,Yes,Bank Transfer,0,19.99,Mobile App,05-03-2024
SUB012864,C012864,Divya Saxena,divyasaxena12864@company.com,France,Standard,Yearly,03-04-2023,28-03-2024,Cancelled,No,Debit Card,5,227.89,Web,14-04-2023
SUB012778,C012778,Pooja Malhotra,poojamalhotra12778@company.com,Australia,Premium,Monthly,20-09-2023,,Active,No,Debit Card,10,35.99,Mobile App,17-11-2023
SUB018000,C018000,Arjun Malhotra,arjunmalhotra18000@yahoo.com,Canada,Standard,Yearly,19-11-2023,,Active,No,NetBanking,0,239.88,Sales,03-01-2024
SUB019159,C019159,Neha Joshi,nehajoshi19159@yahoo.com,Australia,Enterprise,Yearly,25-12-2022,,Active,No,NetBanking,0,1199.88,Partner,17-03-2023
SUB016309,C016309,Kunal Sharma,kunalsharma16309@yahoo.com,Singapore,Enterprise,Monthly,31-12-2022,,Active,Yes,UPI,5,94.99,Partner,25-02-2023
SUB017502,C017502,Noah Anderson,noahanderson17502@outlook.com,USA,Standard,Yearly,30-07-2024,,Active,No,PayPal,0,239.88,Web,22-09-2024
SUB018872,C018872,Ananya Iyer,ananyaiyer18872@company.com,India,Standard,Quarterly,22-01-2022,,Active,No,Debit Card,10,53.97,Partner,30-01-2022
SUB008139,C008139,Emma Verma,emmaverma8139@hotmail.com,Germany,Enterprise,Yearly,28-03-2022,,Active,No,PayPal,15,1019.9,Mobile App,22-06-2022
SUB017365,C017365,John Anderson,johnanderson17365@company.com,Canada,Basic,Quarterly,05-07-2025,03-10-2025,Paused,No,PayPal,10,26.97,Web,31-07-2025
SUB019263,C019263,John Gupta,johngupta19263@yahoo.com,UAE,Basic,Yearly,20-11-2024,,Active,No,Bank Transfer,0,119.88,Web,30-11-2024
SUB002435,C002435,Isabella Verma,isabellaverma2435@outlook.com,Germany,Premium,Yearly,25-03-2025,,Active,No,NetBanking,10,431.89,Partner,07-04-2025
SUB004291,C004291,Isha Das,ishadas4291@company.com,France,Basic,Quarterly,22-06-2025,20-09-2025,Cancelled,No,NetBanking,10,26.97,Mobile App,21-08-2025
SUB016337,C016337,Liam Verma,liamverma16337@company.com,Canada,Premium,Monthly,23-08-2022,22-09-2022,Cancelled,No,NetBanking,0,39.99,Mobile App,26-10-2022
SUB005268,C005268,Liam Verma,liamverma5268@yahoo.com,India,Basic,Monthly,09-02-2023,,Active,Yes,Credit Card,0,9.99,Partner,26-02-2023
SUB007992,C007992,Meera Chopra,meerachopra7992@company.com,France,Standard,Monthly,24-10-2022,,Active,Yes,PayPal,0,19.99,Partner,16-01-2023
SUB000345,C000345,Amit Gupta,amitgupta345@outlook.com,Australia,Basic,Monthly,20-11-2023,20-12-2023,Paused,No,Bank Transfer,0,9.99,Sales,05-12-2023
SUB010113,C010113,Ava Saxena,avasaxena10113@company.com,UAE,Premium,Monthly,04-10-2023,,Active,Yes,PayPal,0,39.99,Partner,05-11-2023
SUB019891,C019891,Vikram Moore,vikrammoore19891@outlook.com,UK,Enterprise,Yearly,02-08-2022,28-07-2023,Cancelled,No,UPI,0,1199.88,Sales,28-10-2022
SUB012667,C012667,Olivia Smith,oliviasmith12667@company.com,Australia,Standard,Monthly,11-04-2023,11-05-2023,Paused,No,Credit Card,10,17.99,Partner,15-04-2023
SUB006239,C006239,Olivia Bhat,oliviabhat6239@outlook.com,France,Basic,Yearly,08-04-2022,,Active,No,Credit Card,5,113.89,Mobile App,05-07-2022
SUB012171,C012171,Sophia Brown,sophiabrown12171@yahoo.com,India,Premium,Quarterly,25-06-2024,,Active,Yes,PayPal,15,101.97,Partner,09-07-2024
SUB016540,C016540,Sophia Khan,sophiakhan16540@company.com,UK,Basic,Yearly,06-03-2025,01-03-2026,Expired,No,Bank Transfer,10,107.89,Web,01-06-2025
